taxon id,taxon name,LJ_2017_033.gz,LJ_2017_035.gz,LJ_2017_036.gz,LJ_2017_039.gz,LJ_2017_040.gz,PS1_P1.gz,PS1_P2.gz,Rhizo_P1.gz,Rhizo_P2.gz
1415166,Nocardia nova SH22a,2432,2022,1000,2697,2366,4177,1635,3881,1978
1447883,Polytolypa hystricis UAMH7299,3236,2738,1510,3233,3126,1908,1354,2685,2366
1299334,Mycobacterium xenopi 4042,3582,3023,1250,3644,3466,1457,1594,2344,1767
336963,Uncinocarpus reesii 1704,2551,3132,948,2959,2603,2307,1753,3455,2407
1328760,Xylona heveae TC161,1919,2002,1155,2139,2084,3563,1546,5052,2621
1294270,Melittangium boletus DSM 14713,2256,1879,1132,2213,2336,2275,3540,3407,2896
857342,Amorphotheca resinae ATCC 22711,2126,2035,971,1897,1976,3618,1772,3920,3549
1128425,Fistulina hepatica ATCC 64428,2770,2093,1111,2240,2726,2377,1241,2769,4524
578459,Rhodotorula graminis WP1,2634,2120,966,2320,2394,3002,1854,3131,3389
1116229,Glarea lozoyensis ATCC 20868,2031,2445,1795,2630,2311,3269,1562,2756,3003
983965,Trichoderma longibrachiatum ATCC 18648,3870,2611,1401,2610,3017,1071,1768,2832,2574
1246476,Arthrobacter crystallopoietes BAB-32,1843,1759,744,2298,2329,3844,1186,2739,5004
1280998,Escherichia coli HVH 50 (4-2593475),6274,5832,853,3494,1442,365,1611,730,1005
1448318,Aspergillus sclerotiicarbonarius CBS 121057,3246,2051,1087,2103,2243,2625,1478,2690,4080
1111077,Claviceps purpurea 20.1,2997,2331,1289,2438,3385,1771,2127,2950,2258
243233,Methylococcus capsulatus str. Bath,2723,2522,1071,2820,2679,3555,1537,2521,2088
1353009,Trametes coccinea BRFM310,2461,2262,950,2374,2912,2058,2147,3876,2429
1029756,Hyphomicrobium nitrativorans NL23,2488,2376,954,2228,2348,3281,1782,3696,2303
1081107,Beauveria brongniartii RCEF 3172,2394,2176,884,1431,2316,3917,3229,1861,3246
870435,Pisolithus tinctorius Marx 270,2693,2615,1505,2487,2374,2703,1682,2626,2712
1089455,Mobilicoccus pelagius NBRC 104925,1709,1437,543,1703,1609,5716,2474,4229,1970
1043004,Aureobasidium namibiae CBS 147.97,2976,2221,1325,4560,4521,1160,1177,1945,1448
272568,Gluconacetobacter diazotrophicus PA1 5,3638,3270,1123,2950,3257,1765,1183,2253,1875
1442369,Rhinocladiella mackenziei CBS 650.93,2632,2365,1059,2373,2470,3531,1563,2635,2617
1208661,Cronobacter dublinensis 582,102,79,42,97,91,10299,1902,3158,5403
655863,Grosmannia clavigera kw1407,2648,2239,933,2437,2639,2840,2372,2846,2115
1122192,Marinactinospora thermotolerans DSM 45154,3170,2829,1030,3738,3790,1650,1628,1964,1202
710685,Mycolicibacterium rhodesiae NBB3,3395,3236,1444,3764,4367,824,908,2166,797
665912,Bipolaris sorokiniana ND90Pr,5371,2889,1132,2796,4628,853,759,1418,1021
1293045,Limnohabitans planktonicus II-D5,1102,1141,394,980,1332,3889,4253,4041,3579
1314780,Piedraia hortae CBS 480.64,1995,1616,856,2047,1963,2753,2319,4131,3010
858893,Exophiala dermatitidis NIH/UT8656,2026,1715,784,1809,1939,2970,2752,4290,2347
701091,Bipolaris maydis C5,5271,2105,991,2305,2978,573,712,4259,1430
692275,Sphaerulina musiva SO2202,2487,2001,885,2577,2540,1842,1720,2768,3739
1192854,Granulosicoccus antarcticus IMCC3135,2971,2798,1379,2758,3594,1769,1391,1985,1901
363754,Rhizobium freirei PRF 81,891,816,360,1046,937,4546,3471,6665,1795
418459,Puccinia graminis f. sp. tritici CRL 75-36-700-3,2225,1959,939,1930,2379,3451,1745,2979,2885
861557,Pyrenophora teres f. teres 0-1,1002,887,354,964,942,5975,1508,3448,5391
446466,Cellulomonas flavigena DSM 20109,1978,1851,809,2652,2480,3903,1463,3635,1645
765915,Catenaria anguillulae PL171,1235,1101,533,1197,1505,4737,4092,3876,2116
1127134,Nocardia cyriacigeorgica GUH-2,3972,2601,894,2656,2419,1870,1807,2182,1852
1194083,Tetrasphaera japonica T1-X7,2411,2160,1252,2522,2619,1820,1369,3893,2113
994086,Hydnomerulius pinastri MD-312,1563,1405,625,1394,1314,5105,2623,2593,3423
1276529,Zymoseptoria tritici ST99CH_1A5,279,251,71,222,218,4033,926,5290,8626
420662,Methylibium petroleiphilum PM1,236,291,134,338,241,9041,1891,2036,5680
441959,Talaromyces stipitatus ATCC 10500,2193,1785,896,2382,2177,2942,1574,3705,2171
1424334,Advenella kashmirensis W13003,2563,2820,801,2021,5144,2023,433,3376,633
1278073,Myxococcus stipitatus DSM 14675,2619,2071,878,2860,2530,1758,2246,3459,1363
1330021,Ophiocordyceps polyrhachis-furcata BCC 54312,2234,1930,930,2462,2094,2707,2838,3033,1517
1198232,Cycloclasticus zancles 78-ME,3455,3126,1436,3277,3600,1612,907,1175,1125
1122133,Kaistia soli DSM 19436,1870,1745,708,2206,2024,2265,2203,4102,2510
1081104,Cordyceps fumosorosea ARSEF 2679,1983,1579,756,1503,1791,3223,1995,4384,2417
323097,Nitrobacter hamburgensis X14,2073,1839,695,2439,2536,2088,2045,2910,2927
320372,Burkholderia pseudomallei 1710b,2293,2052,1031,2738,2692,1783,1761,3429,1695
342108,Magnetospirillum magneticum AMB-1,2997,2277,937,2426,2706,3225,1157,2255,1479
1314800,Rhizopogon vinicolor AM-OR11-026,1775,1524,958,1888,1536,3567,2259,3438,2483
512565,Actinoplanes missouriensis 431,2944,2567,865,2894,2143,2685,1522,2185,1530
1108045,Gordonia rhizosphera NBRC 16068,2089,1926,777,2100,2608,2769,1539,2742,2749
1300345,Lysobacter dokdonensis DS-58,1877,2208,852,1841,1929,1317,1500,5413,2262
653045,Streptomyces violaceusniger Tu 4113,2946,2162,877,2652,2600,1811,1395,2904,1787
367110,Neurospora crassa OR74A,802,772,394,726,994,1744,2616,6675,4343
591159,Streptomyces viridochromogenes DSM 40736,2472,2351,1045,2948,2734,1910,1253,2707,1645
1328865,Rathayibacter rathayi NCPPB 2980 = VKM Ac-1601,2324,1817,758,2396,2118,4075,1282,3029,1219
1043005,Aureobasidium subglaciale EXF-2481,3270,2837,990,2442,2530,1798,1236,2143,1756
1382522,Kuraishia capsulata CBS 1993,6091,3268,1016,2650,3277,889,438,842,459
1125972,Amycolatopsis alba DSM 44262,1069,966,355,1061,1072,4281,2794,4711,2598
911162,Ophiocordyceps sinensis CO18,1913,1594,688,1885,2587,1892,1799,3044,3473
463191,Streptomyces sviceus ATCC 29083,2996,2756,965,3134,2755,1493,1099,2268,1403
1121026,Aureimonas altamirensis DSM 21988,1670,1990,629,2067,2143,3855,1550,3630,1316
504832,Oligotropha carboxidovorans OM5,2143,2198,843,2197,2464,2096,1741,2494,2544
1117647,Simiduia agarivorans SA1 = DSM 21679,3554,3487,630,1802,1585,1959,1005,3806,879
759362,Ketogulonicigenium vulgare WSH-001,1690,1647,689,2081,2124,1160,942,1481,6793
452652,Kitasatospora setae KM-6054,2394,2006,962,2763,2929,1560,1579,2393,1993
1386089,Intrasporangium oryzae NRRL B-24470,2173,1818,715,2096,2455,1913,1821,2608,2905
701347,[Enterobacter] lignolyticus SCF1,1755,1644,1563,2514,1695,2213,2134,1956,2972
857340,Acremonium chrysogenum ATCC 11550,2162,1834,958,2148,2180,2445,1406,3468,1811
1332070,Serratia fonticola AU-P3(3),240,353,90,255,295,886,2287,3525,10422
284593,[Candida] glabrata CBS 138,1327,1161,590,1187,1140,3705,1277,4308,3638
1182541,Capronia coronata CBS 617.96,2451,1638,879,1935,2075,1585,1337,2605,3741
391936,Alcanivorax pacificus W11-5,1123,1049,944,1252,1243,4560,1766,2980,3317
1193518,Tetrasphaera jenkinsii Ben 74,2308,1851,647,2257,1937,3781,1192,2821,1301
947969,Cellulomonas carbonis T26,2554,2476,845,2726,3102,1634,1080,2155,1508
227321,Aspergillus nidulans FGSC A4,2779,2164,1117,2680,2526,1804,1046,2408,1491
101510,Rhodococcus jostii RHA1,2352,2368,992,2283,3688,801,750,3994,700
316284,Streptomyces noursei ATCC 11455,2506,2147,866,2490,2585,1596,1290,2991,1386
1075090,Gordonia amarae NBRC 15530,1926,1840,676,1826,1900,4016,1285,2329,2049
948458,Actinotalea ferrariae CF5-4,1612,1826,759,1891,2007,2469,1873,3022,2382
572307,Neospora caninum Liverpool,2536,1923,767,2075,2359,1219,2954,1927,1996
619300,Spathaspora passalidarum NRRL Y-27907,2482,1465,1102,1787,1887,1713,879,5547,829
1392247,Morchella conica CCBAS932,2358,2192,991,2039,1802,1755,1310,2514,2728
509190,Caulobacter segnis ATCC 21756,841,789,287,641,677,3391,2798,4257,3892
665024,Bipolaris maydis ATCC 48331,6649,3441,1009,2592,3421,54,56,205,84
1150626,Phaeospirillum molischianum DSM 120,2524,2131,901,2678,2553,1902,1164,1614,2033
584657,Intrasporangium chromatireducens Q5-1,2423,2100,746,2634,2932,1458,1196,2350,1535
1306406,Streptomyces thermolilacinus SPC6,2086,1938,882,2354,1931,2023,1657,3075,1406
717646,Baudoinia panamericana UAMH 10762,2398,1970,825,1994,2084,2100,1464,2886,1595
585531,Aeromicrobium marinum DSM 15272,1204,1096,419,1227,1116,3606,1844,4287,2479
710696,Intrasporangium calvum DSM 43043,3114,2550,1175,3106,3218,1010,668,1455,971
1185920,Rhodobacter veldkampii DSM 11550,3107,3127,1261,3326,3267,868,635,814,855
438753,Azorhizobium caulinodans ORS 571,1772,1404,558,1764,1637,2018,2062,3733,2169
1184609,Kineosphaera limosa NBRC 100340,1646,1546,725,2183,1851,2759,1360,3441,1516
1120923,Acidocella aminolytica 101 = DSM 11237,2553,2100,1090,2467,2312,1654,827,2351,1664
502347,Escherichia albertii TW07627,2806,3759,1269,4691,4334,16,22,40,22
380358,Xanthomonas albilineans GPE PC73,4112,3625,1125,2880,3285,458,337,734,399
396588,Thioalkalivibrio sulfidiphilus HL-EbGr7,644,656,1621,790,811,3999,1630,1196,5592
1107882,Mesorhizobium alhagi CCNWXJ12-2,1937,1843,658,1859,2104,1303,1211,2039,3973
399739,Pseudomonas mendocina ymp,460,408,200,405,382,13914,369,454,266
658429,Pseudogymnoascus destructans 20631-21,1489,1267,582,1920,1943,1894,2717,2956,2087
1081091,Amycolatopsis balhimycina DSM 5908,2377,2018,887,2570,2450,2047,927,2465,1047
1123024,Pseudonocardia asaccharolytica DSM 44247 = NBRC 16224,1846,1520,603,1765,2203,1690,1263,2914,2926
1169540,Vitrella brassicaformis CCMP3155,1853,1610,991,1666,1709,1629,1338,3538,2393
546991,Blumeria graminis f. sp. hordei DH14,660,610,10454,818,725,865,1046,678,864
1245469,Bradyrhizobium oligotrophicum S58,1718,1417,497,1803,1762,1985,1313,4643,1573
1108044,Gordonia otitidis NBRC 100426,1654,1568,720,1976,2094,2058,1627,2280,2716
414684,Rhodospirillum centenum SW,2154,1808,727,2506,2612,1508,1489,2223,1637
1182543,Cladophialophora psammophila CBS 110553,2549,2661,1021,2046,2204,1585,1186,1977,1396
522306,Candidatus Accumulibacter phosphatis clade IIA str. UW-1,1624,712,361,914,1403,4729,998,4409,1452
1208314,Gordonia namibiensis NBRC 108229,2697,3252,1212,4035,3993,365,290,493,263
1223511,Pseudonocardia sulfidoxydans NBRC 16205,2239,2041,1174,2320,2904,2033,1023,1707,1154
344612,Aspergillus clavatus NRRL 1,2343,2116,1025,2029,2903,1616,1166,1894,1459
1314778,Polyporus arcularius HHB13444,2350,2326,942,2010,2871,1681,903,2323,1143
1344416,Gonapodya prolifera JEL478,1855,1909,829,1824,1904,2579,1148,2264,2219
1121426,Desulfallas geothermicus DSM 3669,3727,3287,670,2175,3803,714,489,372,1280
538378,Rhizobium rosettiformans W3,755,552,224,773,708,3651,1424,4921,3393
287752,Aurantimonas manganoxydans SI85-9A1,3090,2326,553,2281,1598,992,1822,1893,1825
679716,Trypanosoma brucei gambiense DAL972,2791,2836,872,1052,1862,3496,2393,789,206
1217675,Acinetobacter schindleri NIPH 900,97,90,28,133,81,410,11937,400,3003
765913,Thiorhodococcus drewsii AZ1,1782,1013,541,1642,2142,2403,1502,3182,1880
314256,Oceanicola granulosus HTCC2516,1619,1623,640,1867,1713,1278,3270,3110,912
1082931,Pelagibacterium halotolerans B2,1516,1527,573,1365,1591,2836,2166,2127,2256
765911,Thiocystis violascens DSM 198,1197,1211,533,1328,1480,4395,1188,2097,2479
1314790,Basidiobolus meristosporus CBS 931.73,2587,1697,906,2373,2357,1910,1070,1561,1387
1003232,Edhazardia aedis USNM 41457,8025,2174,653,1638,1944,364,431,314,299
556484,Phaeodactylum tricornutum CCAP 1055/1,776,726,10717,854,834,428,394,576,506
479432,Streptosporangium roseum DSM 43021,1523,1284,497,1493,1570,3621,1327,3064,1333
1442370,Cladophialophora bantiana CBS 173.52,2892,2165,1426,2856,2871,733,913,1052,718
335543,Syntrophobacter fumaroxidans MPOB,617,539,245,721,620,3721,2367,4233,2560
1305764,Pseudozyma hubeiensis SY62,1617,1669,799,1666,1791,2184,1259,3502,1114
311402,Agrobacterium vitis S4,1344,1225,553,1534,1428,1545,1144,5466,1328
1306162,Xenorhabdus nematophila F1,516,430,163,451,294,124,7940,73,5564
1235441,Nocardiopsis gilva YIM 90087,2167,1862,873,1824,1712,2437,1169,2150,1293
933388,Penicillium oxalicum 114-2,1747,1403,596,1776,1730,2075,1905,2158,2092
1441467,Nitrospirillum amazonense CBAmc,1805,1728,721,2124,1972,1912,1206,2457,1521
1130832,Rhodotorula toruloides NP11,1978,1744,798,2222,2163,1682,1243,2430,1184
882083,Saccharomonospora marina XMU15,1504,1268,990,1738,1599,2411,1563,2314,2035
886293,Singulisphaera acidiphila DSM 18658,2342,2374,741,2991,2051,1881,577,1362,1071
759273,Colletotrichum higginsianum IMI 349063,2120,1701,872,1993,1820,1615,1176,2509,1570
1035309,Ceratocystis fimbriata CBS 114723,1407,1042,500,1184,1038,3382,1587,3265,1950
1198029,Neolecta irregularis DAH-3,2128,1676,1055,1910,2030,1385,1206,2297,1664
1123269,Sphingomonas sanxanigenens DSM 19645 = NX02,1931,1617,962,2046,2229,1690,1185,2330,1325
1200281,Ruegeria mediterranea M17,1083,1028,398,1114,1192,525,4945,1297,3608
1297569,Mesorhizobium metallidurans STM 2683,1278,1019,383,1063,900,3360,2065,3706,1407
526226,Gordonia bronchialis DSM 43247,1533,1235,511,1785,1822,2197,1204,3694,1180
1064592,Naumovozyma castellii CBS 4309,854,646,271,737,668,2723,1912,929,6396
269796,Rhodospirillum rubrum ATCC 11170,1716,1643,742,2617,2333,1812,923,1933,1366
431944,Magnetospirillum gryphiswaldense MSR-1,2622,1809,449,2067,1519,1449,1662,1861,1636
1278078,Rhodococcus triatomae BKS 15-14,1895,1495,678,1735,1682,1449,1152,3064,1896
1191209,Halomonas desiderata SP1,3038,3572,2084,2390,2271,443,231,714,295
316055,Rhodopseudomonas palustris BisA53,1964,1926,852,2134,2008,1797,1181,1955,1201
1123062,Roseomonas stagni DSM 19981,1709,1705,717,2110,2051,1418,1403,2813,1012
395965,Methylocella silvestris BL2,1514,1495,509,1498,1482,1754,1656,3459,1487
1240678,Streptomyces natalensis ATCC 27448,2239,1876,821,2407,2241,1309,781,2331,830
578462,Allomyces macrogynus ATCC 38327,2248,1633,789,2048,2063,1365,1446,1796,1439
1352941,Streptomyces niveus NCIMB 11891,1079,1119,562,1109,1132,3427,1900,2831,1595
1286976,Phaeoacremonium minimum UCRPA7,2130,1486,580,1432,1807,1610,1127,2711,1849
392613,Ascosphaera apis ARSEF 7405,1694,1737,805,2184,1733,1649,1469,1681,1739
631454,Lutibaculum baratangense AMV1,1858,1656,733,2202,2156,1280,1059,2358,1387
1255043,Thioalkalivibrio nitratireducens DSM 14787,698,637,267,881,714,5161,1806,2301,2211
446469,Sanguibacter keddieii DSM 10542,2127,2159,812,2648,2046,990,736,2307,839
1440763,Luteibacter rhizovicinus DSM 16549,521,388,145,503,440,701,1395,5213,5199
1321606,Bacillus selenatarsenatis SF-1,288,227,98,262,378,2229,212,2034,8741
1509407,Aspergillus nomiae NRRL 13137,3800,2643,964,2221,3695,308,189,405,241
1219043,Sphingomonas changbaiensis NBRC 104936,1658,2051,520,1532,2280,1206,1639,1403,2113
1205910,Nocardiopsis alba ATCC BAA-2165,1395,1330,497,1638,1520,1974,1105,2759,2181
316056,Rhodopseudomonas palustris BisB18,1726,1558,623,1777,1989,1948,1058,1930,1762
1231350,Acidisphaera rubrifaciens HS-AP3,1739,1303,376,1615,1193,1760,1525,2311,2529
1450539,Aspergillus saccharolyticus JOP 1030-1,1694,2032,801,1777,2212,1541,1131,1788,1336
1209984,Mycolicibacterium mageritense DSM 44476 = CIP 104973,1617,1280,712,1631,1618,1647,945,3197,1579
553480,Photorhabdus asymbiotica subsp. asymbiotica ATCC 43949,1264,1692,766,2118,1983,1941,1585,1367,1501
314260,Parvularcula bermudensis HTCC2503,643,613,276,733,708,1318,7240,909,1747
1231623,Tanticharoenia sakaeratensis NBRC 103193,2090,2177,839,2265,2445,835,1071,1724,704
796925,Conidiobolus coronatus NRRL 28638,1443,887,850,1215,1105,675,416,1598,5945
320771,Pedosphaera parvula Ellin514,1389,1194,523,1890,1313,2269,1116,3090,1340
1037660,Tilletiaria anomala UBC 951,1709,1484,747,1554,1565,1625,1387,2131,1813
1386082,Cellulomonas bogoriensis 69B4 = DSM 16987,1499,1422,513,1616,1736,2033,941,3058,1177
267747,Cutibacterium acnes KPA171202,2828,2679,886,2357,4600,128,157,182,155
1284664,Streptomyces gancidicus BKS 13-15,1663,1563,634,1857,1764,1394,907,3198,963
446470,Stackebrandtia nassauensis DSM 44728,2326,1713,668,1885,2162,1161,878,1965,1180
1460371,Amycolatopsis lurida NRRL 2430,2389,3022,1024,1399,2539,592,835,1349,779
379508,Lodderomyces elongisporus NRRL YB-4239,1480,1149,597,1002,1181,3537,1669,1626,1640
1268237,Aeromonas diversa CDC 2478-85,2249,2227,945,2112,3829,724,306,951,512
767434,Frateuria aurantia DSM 6220,2311,2017,678,1721,3237,1355,625,1169,678
1296096,Kwoniella pini CBS 10737,1359,1499,535,1247,1361,1006,2451,2044,2284
757424,Herbaspirillum seropedicae SmR1,1108,994,484,1089,1288,2205,1215,4008,1373
1353536,Shewanella decolorationis S12,1225,1209,591,1698,2591,1892,1274,1511,1762
314231,Fulvimarina pelagi HTCC2506,1937,1662,696,1676,1845,1370,1524,2046,968
471852,Thermomonospora curvata DSM 43183,1720,1765,781,2257,2058,989,1086,1840,1197
266940,Kineococcus radiotolerans SRS30216 = ATCC BAA-149,2532,1871,787,2091,2241,1007,793,1361,940
1277687,Anthracocystis flocculosa PF-1,1528,1208,654,1958,1486,2156,1714,1587,1330
1121022,Asticcacaulis benevestitus DSM 16100 = ATCC BAA-896,1014,786,327,1132,1042,2198,1475,3502,2116
1245471,Pseudomonas resinovorans NBRC 106553,1376,1289,2060,1312,1281,1649,1102,1935,1523
498211,Cellvibrio japonicus Ueda107,2961,1955,838,2141,2830,775,372,1023,592
314232,Yoonia vestfoldensis SKA53,2384,2007,672,2496,2839,758,507,841,974
767029,Pseudopropionibacterium propionicum F0230a,904,846,315,914,1015,1601,623,6434,806
441620,Methylorubrum populi BJ001,1577,1203,459,1267,1109,2215,1406,2407,1801
1206466,Wickerhamomyces ciferrii NRRL Y-1031,1636,1804,687,1411,1453,1792,868,2534,1200
1220583,Gordonia aichiensis NBRC 108223,1949,1420,459,1581,1592,3079,836,1392,1047
1434232,Magnetofaba australis IT-1,1342,1268,500,1364,1469,1920,1186,1964,2333
78245,Xanthobacter autotrophicus Py2,1678,1653,676,1639,1754,1191,1384,2241,1114
768671,Thiocapsa marina 5811,641,534,273,770,702,1631,1592,2548,4625
1003237,Nitrospirillum amazonense Y2,474,400,180,526,510,5926,1238,2016,2044
585530,Brevibacterium mcbrellneri ATCC 49030,460,212,335,496,374,305,3700,1876,5518
479435,Kribbella flavida DSM 17836,1609,1303,486,1573,1745,2120,973,2220,1240
1429867,Penicillium camemberti FM 013,1387,1517,808,1369,2101,2806,860,1349,1034
525371,Roseomonas cervicalis ATCC 49957,2175,2445,573,1799,1985,965,804,1593,892
1094619,Phytophthora sojae strain P6497,929,1439,395,815,865,933,758,6069,976
1071378,Naumovozyma dairenensis CBS 421,1259,890,426,1157,1147,1307,1882,3402,1681
1121409,Desulfofustis glycolicus DSM 9705,1360,1281,706,1512,1742,2110,969,2579,888
395019,Burkholderia multivorans ATCC 17616,2654,1711,207,1123,745,866,1868,1226,2733
137722,Azospirillum sp. B510,1795,1570,705,1833,1800,1326,901,2113,1071
1043003,Aureobasidium melanogenum CBS 110374,1910,1563,824,1638,1778,1850,895,1554,1090
1117318,Pseudoalteromonas rubra DSM 6842,2504,2068,764,2065,2355,802,896,860,713
521096,Tsukamurella paurometabola DSM 20162,1619,1384,533,2213,2315,1318,851,1624,1169
1236609,Mycobacterium bohemicum DSM 44277,1826,1356,541,1955,1822,935,635,2924,1003
983964,Trichoderma harzianum CBS 226.95,1203,1173,463,1086,1351,2875,925,2588,1300
683960,Wickerhamomyces anomalus NRRL Y-366-8,1635,1499,1285,1776,1550,1586,968,1382,1217
1263082,Lichtheimia corymbifera JMRC:FSU:9682,1002,950,544,985,1039,2253,2213,1826,2079
1398085,Inquilinus limosus MP06,2120,1801,902,2163,1956,745,929,1419,776
497964,Chthoniobacter flavus Ellin428,1310,1306,847,1897,1435,1654,813,2029,1498
1184607,Austwickia chelonae NBRC 105200,1674,1250,544,1437,1343,1309,938,2492,1800
645133,Colletotrichum graminicola M1.001,1624,1573,606,1436,1807,1296,1118,2010,1277
1223545,Gordonia soli NBRC 108243,1673,1308,577,1721,1792,1313,1004,2050,1212
1121477,Devosia limi DSM 17137,1300,1234,535,1469,1324,1724,1328,2394,1339
1449351,Roseivivax isoporae LMG 25204,2025,1990,783,2017,2606,719,641,1220,628
908290,Methylobacterium mesophilicum SR1.6/6,3172,1585,500,1594,1539,852,900,1385,1009
1279085,Fusarium fujikuroi IMI 58289,1847,1763,602,1290,1679,802,1034,1332,2103
1299332,Mycobacterium ulcerans str. Harvey,1354,1285,575,1531,1568,1147,1031,3109,843
535722,Nannizzia gypsea CBS 118893,1582,1354,635,1672,1496,974,1148,2366,1140
554155,Microsporum canis CBS 113480,1587,1362,621,1619,1506,1366,991,2005,1258
693977,Deinococcus proteolyticus MRP,3141,3158,1532,1759,1855,166,189,321,174
653667,Schizosaccharomyces cryophilus OY26,1830,1875,815,1735,1921,1449,444,1519,687
314285,Congregibacter litoralis KT71,1713,2019,762,1399,1990,1825,667,950,936
1423760,Lactobacillus ingluviei DSM 15946,179,168,49,131,236,195,228,605,10464
1123501,Wenxinia marina DSM 24838,1909,1607,671,2337,1623,1255,581,1594,670
1286106,Methylophaga lonarensis MPL,693,657,336,737,859,2005,2576,2046,2325
